Kategoria,Źródło,Tytuł,Data,Link,Podsumowanie,CVE_ID,CVSS_Score,Severity
Luka,Aleph Research Vulns,Attacker within WiFi range can cause unconfigured units to connect to a malicious update server,2023-03-12 00:00,https://alephsecurity.com/vulns/aleph-2023004,,,,
Luka,Secfault Security,Feeding Tasty Objects to Visual Studio's App Center SDK for Apple,2023-03-07 00:00,https://secfault-security.com/blog/ms-app-center.html,"Posted on March  7, 2023 by jenny
This write-up will present you a Proof-of-Concept exploit for an unsafe object deserialization flaw in macOS applications using Microsoft’s AppCenter SDK for iOS and macOS before release 5.0.1. The PoC for obtaining code execution is based on the approach described ...",,,
Luka,Codean Labs,Vulnerability write-up: “Dangerous assumptions”,2023-02-22 12:37,https://codeanlabs.com/blog/research/vulnerability-write-up-dangerous-assumptions/,"Vulnerabilities emerge if software developers rely too much on the security of external components like open source libraries. A customer project led us into a rabbit hole finding multiple issues in third-party packages, resulting in critical vulnerabilities in our client's final product. Together w...",,,
Luka,Access Vector,FreeBSD 11.2+ vm.objects sysctl Kernel Heap Information Disclosure,2023-02-17 12:00,https://accessvector.net/2023/freebsd-vm-objects-infoleak,"FreeBSD 10.3 introduced a trivial kernel information disclosure vulnerability
                that became a heap disclosure from 11.2 onwards.  This article explains the
                vulnerability and presents a technique for reliably exploiting the bug to
                leak the address of a us...",,,
Luka,Ysanatomic,Conquering a Use-After-Free in nf_tables: Detailed Analysis and Exploitation of CVE-2022-32250,2023-02-04 14:00,http://anatomic.rip/cve-2022-32250/,A Use-After-Free in Netfilter leading to Local Privilege Escalation,,,
Luka,Web Insecurity Blog,SSO Gadgets: Escalate (Self-)XSS to ATO,2023-02-03 22:00,https://security.lauritz-holtmann.de/post/xss-ato-gadgets/,"With the rise of Single-Sign-On (SSO) and especially OAuth 2.0 and OpenID Connect (OIDC), the attack surface of web applications has increased significantly. In this post, I will show how to escalate a Cross-Site Scripting (XSS) vulnerability to an Account Takeover (ATO) by abusing OAuth2/OIDC gadge...",,,
Luka,Windows Internals,An End to KASLR Bypasses?,2022-11-23 14:52,https://windows-internals.com/an-end-to-kaslr-bypasses/?utm_source=rss&utm_medium=rss&utm_campaign=an-end-to-kaslr-bypasses,"Edit: this post initially discussed the new changes only in the context of KASLR bypasses. In reality this new event covers other suspicious behaviors as well and the post was edited to reflect that. The title is left as it was for convenience. In recent years, in addition to mitigating and patching...",,,
Luka,Ysanatomic,CVE-2022-1015: A validation flaw in Netfilter leading to Local Privilege Escalation,2022-11-11 10:00,http://anatomic.rip/cve-2022-1015/,Incorrect validation in nf_tables allows for Out-of-Bounds Read and Write,,,
Luka,Xdavidhu,Accidental $70k Google Pixel Lock Screen Bypass,2022-11-10 11:00,https://bugs.xdavidhu.me/google/2022/11/10/accidental-70k-google-pixel-lock-screen-bypass/,"I found a vulnerability affecting seemingly all Google Pixel phones where if you gave me any locked Pixel device, I could give it back to you unlocked. The bug just got fixed in the November 5, 2022 security update.",,,
Luka,Ods Security Research,Spotify Car Thing - Root and Custom OS toolkit,2022-10-20 00:00,https://oddsolutions.github.io/Spotify-Car-Thing-Root/,“NotABug” - superbird-bulkcmd,,,
Luka,Kylebot,[CVE-2022-1786] A Journey To The Dawn,2022-10-16 03:54,http://blog.kylebot.net/2022/10/16/CVE-2022-1786/,"IntroductionBack in April, I found a 0-day vulnerability in the Linux kernel and exploited it on Google’s kCTF platform.I reported the bug to Linux kernel security team and helped them fix the vulnerability.Surprisingly, the reporting process was timely and smooth, which was not expected by me but q...",,,
Luka,Access Vector,Crash Override: NetBSD 5.0-9.3 Coredump Kernel Refcount LPE,2022-10-02 19:00,https://accessvector.net/2022/netbsd-coredump-lpe,"NetBSD 5.0 (released 2009) introduced a change to the in-kernel coredump
                handler that accidentally introduced a reference count bug on the crashing
                process' credential.  This article describes the details of the vulnerability
                and presents a technique f...",,,
Luka,Matteo Malvica,Bypassing Intel CET with Counterfeit Objects,2022-09-22 00:00,https://www.matteomalvica.com/blog/2022/09/22/bypassing-intel-cet-counterfeit-objects/,"Since its inception in 20051, return-oriented programming (ROP) has been the predominant avenue to thwart W^X2 mitigation during memory corruption exploitation.
While Data Execution Prevention (DEP) has been engineered to block plain code injection attacks from specific memory areas, attackers have ...",,,
Luka,Shielder,How to Decrypt Manage Engine PMP Passwords for Fun and Domain Admin - a Red Teaming Tale,2022-09-05 10:00,https://www.shielder.com/blog/2022/09/how-to-decrypt-manage-engine-pmp-passwords-for-fun-and-domain-admin-a-red-teaming-tale/,"TL;DR
During a recent Red Teaming assessment we have found an internet-exposed instance of ManageEngine’s Password Manager Pro which was vulnerable to a pre-authentication Remote Code Execution (CVE-2022-35405).
After gaining code execution we reverse engineered the password encryption/decryption ro...",,,
Luka,Brendon Tiszka,V8: Exploiting Uninitialized Oddball,2022-09-05 00:00,https://bugs.chromium.org/p/chromium/issues/detail?id=1352549#c46,,,,
Luka,Access Vector,Racing Cats to the Exit: A Boring Linux Kernel Use-After-Free,2022-08-19 17:00,https://accessvector.net/2022/linux-itimers-uaf,"Since 2013, a race condition leading to a use-after-free has existed across all
                major Linux distributions between the process exit logic and reading from
                /proc//timers.  It turns out to be non-exploitable, but this article
                explains the race and walks t...",,,
Luka,Ret2 Systems,"The LDT, a Perfect Home for All Your Kernel Payloads",2022-08-17 10:00,https://blog.ret2.io/2022/08/17/macos-dblmap-kernel-exploitation/,"With the broad adoption of Kernel Address Space Layout Randomization (KASLR) by modern systems, obtaining an information leak is a necessary component of most privilege escalation exploits. This post will cover an implementation detail of XNU (the kernel used by Apple’s macOS) which can eliminate th...",,,
Luka,Access Vector,FreeBSD 11.0-13.0 LPE via aio_aqueue Kernel Refcount Bug,2022-08-16 21:00,https://accessvector.net/2022/freebsd-aio-lpe,"A kernel refcount bug affecting FreeBSD 11.0-13.0 could be trivially exploited
                to gain root privileges on vulnerable systems.  This article explains the
                vulnerability and the exploitation technique I used to write an
                architecture-independent proof-of-c...",,,
Luka,Windows Internals,One I/O Ring to Rule Them All: A Full Read/Write Exploit Primitive on Windows 11,2022-07-05 13:55,https://windows-internals.com/one-i-o-ring-to-rule-them-all-a-full-read-write-exploit-primitive-on-windows-11/?utm_source=rss&utm_medium=rss&utm_campaign=one-i-o-ring-to-rule-them-all-a-full-read-write-exploit-primitive-on-windows-11,"This blog post will cover the post-exploitation technique I presented at TyphoonCon 2022. For anyone interested in the talk itself, I’ll link the recording here when it becomes available. This technique is a post exploitation primitive unique to Windows 11 22H2+ – there are no 0-days here. Instead, ...",,,
Luka,Ret2 Systems,Exploiting Intel Graphics Kernel Extensions on macOS,2022-06-29 10:00,https://blog.ret2.io/2022/06/29/pwn2own-2021-safari-sandbox-intel-graphics-exploit/,"To escape the Safari sandbox for our Pwn2Own 2021 submission, we exploited a vulnerability in the Intel graphics acceleration kernel extensions (drivers) on macOS. This post will detail the bug and how we went about exploiting it to achieve reliable kernel code execution. We delayed publishing this ...",,,
Luka,Guido Vranken,Notes on OpenSSL remote memory corruption,2022-06-27 04:38,https://guidovranken.com/2022/06/27/notes-on-openssl-remote-memory-corruption/,"OpenSSL version 3.0.4, released on June 21th 2022, is susceptible to remote memory corruption which can be triggered trivially by an attacker. BoringSSL, LibreSSL and the OpenSSL 1.1.1 branch are not affected. Furthermore, only x64 systems with AVX512 support are affected. The bug is fixed in the re...",,,
Luka,Web Insecurity Blog,Personal Access Token Disclosure in Asana Desktop Application,2022-06-17 23:00,https://security.lauritz-holtmann.de/advisories/asana-desktop-credential-disclosure/,"This post gives an insight into a sensitive data exposure vulnerability in Asana for Mac that was rated as P1 and was awarded a bounty.
This was the very first report of that kind for me. Still, I think this type of deployment and build chain issue is more common than one may think.",,,
Luka,Alexander Popov,A Kernel Hacker Meets Fuchsia OS,2022-05-24 10:37,https://a13xp0p0v.github.io/2022/05/24/pwn-fuchsia.html,"Fuchsia is a general-purpose open-source operating system created by Google. It is based on the Zircon microkernel written in C++ and is currently under active development. The developers say that Fuchsia is designed with a focus on security, updatability, and performance. As a Linux kernel hacker, ...",,,
Luka,Connor Mcgarr,"Exploit Development: No Code Execution? No Problem! Living The Age of VBS, HVCI, and Kernel CFG",2022-05-23 00:00,https://connormcgarr.github.io/hvci/,"Dealing with Virtualization-Based Security (VBS), Hypervisor-Protected Code Integrity (HVCI), and Kernel Control Flow Guard (kCFG).",,,
Luka,Ret2 Systems,Exploiting an Unbounded memcpy in Parallels Desktop,2022-05-19 09:30,https://blog.ret2.io/2022/05/19/pwn2own-2021-parallels-desktop-exploit/,"This post details the development of a guest-to-host virtualization escape for Parallels Desktop on macOS, as used in our successful Pwn2Own 2021 entry. Given privileged code execution in the guest (i.e. via kernel module), the exploit obtains code execution in the Parallels application process runn...",,,
Luka,Secret Club,Earn $200K by fuzzing for a weekend: Part 1,2022-05-11 07:00,https://secret.club/2022/05/11/fuzzing-solana.html,"By applying well-known fuzzing techniques to a popular target, I found several bugs that in total yielded over $200K in bounties. In this article I will demonstrate how powerful fuzzing can be when applied to software which has not yet faced sufficient testing.",,,
Luka,Renwa,"The Underrated Bugs, Clickjacking, CSS Injection, Drag-Drop XSS, Cookie Bomb, Login+Logout CSRF…",2022-05-10 15:25,https://medium.com/@renwa/the-underrated-bugs-clickjacking-css-injection-drag-drop-xss-cookie-bomb-login-logout-csrf-84307a98fffa?source=rss-3f8ae70e3957------2,"credit: WebSec AcademyDuring my bug bounty journey, I found a lot of bugs but I don’t have much time to write about them, In this blog, I share 3 of my reports which describe the less known tricks and bug chains for bigger impact.1.CSS Injection + Clickjacking to Account TakeoverThis app has custom ...",,,
Luka,Low Level Adventures,Learning Linux kernel exploitation - Part 2 - CVE-2022-0847,2022-05-09 11:56,https://0x434b.dev/learning-linux-kernel-exploitation-part-2-cve-2022-0847/,Continuing to walk down Linux Kernel exploitation lane. This time around with an unanticipated topic: DirtyPipe as it actually nicely fits the series as an example.,,,
Luka,Connor Mcgarr,"Exploit Development: Browser Exploitation on Windows - CVE-2019-0567, A Microsoft Edge Type Confusion Vulnerability (Part 3)",2022-04-07 00:00,https://connormcgarr.github.io/type-confusion-part-3/,"Porting part 2's ChakraCore exploit to Microsoft Edge while defeating ASLR, DEP, CFG, ACG, CIG, and other mitigations.",,,
Luka,Connor Mcgarr,"Exploit Development: Browser Exploitation on Windows - CVE-2019-0567, A Microsoft Edge Type Confusion Vulnerability (Part 2)",2022-03-16 00:00,https://connormcgarr.github.io/type-confusion-part-2/,Leveraging ChakraCore to convert our denial-of-service from part 1 into a read/write primtive and functioning exploit.,,,
Luka,Secfault Security,Code Execution in F*EX,2022-03-15 00:00,https://secfault-security.com/blog/fex.html,"Posted on March 15, 2022 by greg
We have recently taken a look at the F*EX file exchange service, a Perl-based web application for exchanging large files. While inspecting the solution’s source code, we stumbled upon a pre-auth RCE issue described in this advisory. The author immediately addressed t...",,,
Luka,Connor Mcgarr,"Exploit Development: Browser Exploitation on Windows - CVE-2019-0567, A Microsoft Edge Type Confusion Vulnerability (Part 1)",2022-03-11 00:00,https://connormcgarr.github.io/type-confusion-part-1/,"End-to-end 'modern' browser exploitation on Windows beginning with configuring a browser exploitation environment, exploring JavaScript intrinsics, and understanding type confusion vulnerabilities.",,,
Luka,Low Level Adventures,Learning Linux kernel exploitation - Part 1 - Laying the groundwork,2022-03-01 08:47,https://0x434b.dev/dabbling-with-linux-kernel-exploitation-ctf-challenges-to-learn-the-ropes/,"
Table fo contents

Disclaimer: This post will cover basic steps to accomplish a privilege escalation based on a vulnerable driver. The basis for this introduction will be a challenge from the hxp2020 CTF  called ""kernel-rop"". There's (obviously) write-ups for this floating around the net (check",,,
Luka,Connor Mcgarr,Exploit Development: ASLR - Coming To A KUSER_SHARED_DATA Structure Near You!,2022-02-23 00:00,https://connormcgarr.github.io/kuser-shared-data-changes-win-11/,"Examining recent changes to a highly-abused static structure, KUSER_SHARED_DATA, and its exploitation impact.",,,
Luka,Low Level Adventures,Overview of GLIBC heap exploitation techniques,2022-02-13 15:15,https://0x434b.dev/overview-of-glibc-heap-exploitation-techniques/,"Overview of current GLIBC heap exploitation techniques up to GLIBC 2.34, including their ideas and introduced mitigations along the way",,,
Luka,Ods Security Research,Google (Askey) ADT-3 - Secure Boot Bypass,2022-01-15 00:00,https://oddsolutions.github.io/ADT-3-Secure-Boot-Bpass/,whoops - CVE-2021-39672,,,
Luka,Kylebot,[VULNCON 2021] - IPS,2022-01-10 01:59,http://blog.kylebot.net/2022/01/10/VULNCON-2021-IPS/,"IntroductionLast December (which is a month ago), I learnt that there was a Linux kernel CTF challenge, called IPS, unsolved during VULNCON 2021.At that moment, I was struggling exploiting the first bug that we eventually used to pwn GKE for kCTF and I thought it would be great to solve a CTF challe...",,,
Luka,Xdavidhu,Fixing the Unfixable: Story of a Google Cloud SSRF,2021-12-31 11:00,https://bugs.xdavidhu.me/google/2021/12/31/fixing-the-unfixable-story-of-a-google-cloud-ssrf/,"The post you are reading right now is the write-up I am nominating for the 2021 GCP VRP Prize. The deadline is Dec. 31, 2021. Yeah. While the bug itself might arguably be underwhelming for such a competition, what came after reporting the issue could be valuable for both us, the researchers, and the...",,,
Luka,Web Insecurity Blog,About,2021-12-17 22:00,https://security.lauritz-holtmann.de/about/,"Hi there 👋





My name is Lauritz and I am an IT-Security researcher and penetration tester based in Germany.
This is my personal website where I publish thoughts and advisories about my research.
You can find me on various bug bounty platforms:

Hackerone
Intigriti
Bugcrowd
YesWeHack

Since 2024, ...",,,
Luka,Web Insecurity Blog,Flickr Account Takeover,2021-12-17 22:00,https://security.lauritz-holtmann.de/advisories/flickr-account-takeover/,"This post gives a deep dive into a critical security flaw that was present in Flickr’s login flow.
The authentication at identity.flickr.com is implemented using AWS Cognito. By exploiting configuration issues and violations of the OpenID Connect specification, it was possible to takeover any Flickr...",,,
Luka,Low Level Adventures,LinkSys EA6100 AC1200 - Part 2 - A serial connection FTW!,2021-11-05 19:10,https://0x434b.dev/linksys-ea6100_pt2/,"Last time we left off with a pretty decent understanding about how our router is structured and what components were used. We also found two interesting debug pads that showed oscillating voltages during boot up. In this post, we will take a closer look at exactly these and try to",,,
Luka,Mozilla Attack Defense,Finding and Fixing DOM-based XSS with Static Analysis,2021-11-03 09:37,https://blog.mozilla.org/attack-and-defense/2021/11/03/finding-and-fixing-dom-based-xss-with-static-analysis/,"Despite all the efforts of fixing Cross-Site Scripting (XSS) on the web, it continuously ranks as one of the most dangerous security issues in software. In particular, DOM-based XSS is … Read more",,,
Luka,Alexander Popov,[ru] Исследование защиты LKRG с помощью уязвимости CVE-2021-26708 в ядре Linux,2021-10-25 10:37,https://a13xp0p0v.github.io/2021/10/25/lkrg-bypass-ru.html,"В этой статье я расскажу о продолжении моего исследования уязвимости CVE-2021-26708 в ядре Linux. Я доработал свой прототип эксплоита и с помощью него исследовал средство защиты Linux Kernel Runtime Guard (LKRG) с позиции атакующего. Я расскажу, как мне удалось найти новый метод обхода защиты LKRG, ...",,,
Luka,Aleph Research Posts,SuDump: Exploiting suid binaries through the kernel,2021-10-20 00:00,https://alephsecurity.com/2021/10/20/sudump/,,,,
Luka,Xdavidhu,4 Weird Google VRP Bugs in 40 Minutes (video),2021-10-08 11:00,https://bugs.xdavidhu.me/google/2021/10/08/4-weird-google-vrp-bugs-in-40-minutes/,,,,
Luka,Mozilla Attack Defense,Fixing a Security Bug by Changing a Function Signature,2021-09-29 14:48,https://blog.mozilla.org/attack-and-defense/2021/09/29/fixing-a-security-bug-by-changing-a-function-signature/,"  Or: The C Language Itself is a Security Risk, Exhibit #958,738 This post is aimed at people who are developers but who do not know C or low-level details … Read more",,,
Luka,Ret2 Systems,What’s New in Tenet v0.2,2021-09-14 11:15,https://blog.ret2.io/2021/09/14/tenet-v0.2/,"Tenet is an IDA Pro plugin which enables reverse engineers to explore execution traces of native code. It is a testbed for evaluating how omniscient traces might facilitate new and innovative debugging experiences, improving the speed of software comprehension in reverse engineers and developers ali...",,,
Luka,Alexander Popov,Improving the exploit for CVE-2021-26708 in the Linux kernel to bypass LKRG,2021-08-25 10:37,https://a13xp0p0v.github.io/2021/08/25/lkrg-bypass.html,"This is the follow-up to my research described in the article ""Four Bytes of Power: Exploiting CVE-2021-26708 in the Linux kernel."" My PoC exploit for CVE-2021-26708 had a very limited facility for privilege escalation, and I decided to continue my experiments with that vulnerability. This article d...",,,
Luka,Brendon Tiszka,V8: Exploiting CVE-2021-21225 and Disabling W^X,2021-08-16 00:00,https://tiszka.com/blog/CVE_2021_21225_exploit.html,,,,
Luka,Brendon Tiszka,V8: A Bug's Life: CVE-2021-21225,2021-08-16 00:00,https://tiszka.com/blog/CVE_2021_21225.html,,,,
Luka,Ret2 Systems,Snapcraft Packages Come With Extra Baggage,2021-08-04 11:14,https://blog.ret2.io/2021/08/04/snapcraft-injection/,"Several months ago I found an issue (now CVE-2020-27348) with Ubuntu’s new package management system, Snapcraft. This bug introduced a classic pattern of insecurity to these ‘Snap’ managed applications which is analogous to DLL sideloading issues on Windows (a form of dynamic library injection). In ...",,,
Luka,Connor Mcgarr,"Exploit Development: Swimming In The (Kernel) Pool - Leveraging Pool Vulnerabilities From Low-Integrity Exploits, Part 2",2021-07-18 00:00,https://connormcgarr.github.io/swimming-in-the-kernel-pool-part-2/,Combining part 1's information leak vulnerability with a pool overflow vulnerability to obtain code execution via grooming the kLFH,,,
Luka,Mozilla Attack Defense,Eliminating Data Races in Firefox – A Technical Report,2021-06-09 08:18,https://blog.mozilla.org/attack-and-defense/2021/06/09/eliminating-data-races-in-firefox-a-technical-report/,"We successfully deployed ThreadSanitizer in the Firefox project to eliminate data races in our remaining C/C++ components. In the process, we found several impactful bugs and can safely say … Read more",,,
Luka,Alexander Popov,[ru] Сила четырех байтов: эксплуатация уязвимости CVE-2021-26708 в ядре Linux,2021-06-09 07:30,https://a13xp0p0v.github.io/2021/06/09/CVE-2021-26708-ru.html,"В январе 2021 года я обнаружил и устранил пять уязвимостей в реализации виртуальных сокетов ядра Linux, которые получили идентификатор CVE-2021-26708. В этой статье я детально расскажу об эксплуатации одной из них с целью локального повышения привилегий на Fedora 33 Server для платформы x86_64. Я по...",,,
Luka,Connor Mcgarr,"Exploit Development: Swimming In The (Kernel) Pool - Leveraging Pool Vulnerabilities From Low-Integrity Exploits, Part 1",2021-06-07 00:00,https://connormcgarr.github.io/swimming-in-the-kernel-pool-part-1/,"Leveraging the HackSysExtreme Vulnerable Driver to understand the Windows kernel pool, the impacts of kLFH, and bypassing kASLR from low integrity via out-of-bounds read vulnerabilities.",,,
Luka,Keen Security Lab,Tencent Security Keen Lab: Experimental Security Assessment of Mercedes-Benz Cars,2021-05-12 00:00,https://keenlab.tencent.com/en/2021/05/12/Tencent-Security-Keen-Lab-Experimental-Security-Assessment-on-Mercedes-Benz-Cars/,,,,
Luka,Doar E,Reverse-engineering tcpip.sys: mechanics of a packet of the death (CVE-2021-24086),2021-04-15 15:00,https://doar-e.github.io/blog/2021/04/15/reverse-engineering-tcpipsys-mechanics-of-a-packet-of-the-death-cve-2021-24086/,"Introduction
Since the beginning of my journey in computer security I have always been amazed and fascinated by true remote vulnerabilities. By true remotes, I mean bugs that are triggerable remotely without any user interaction. Not even a single click. As a result  I am always on the lookout for …",,,
Luka,Xdavidhu,I Built a TV That Plays All of Your Private YouTube Videos,2021-04-05 11:00,https://bugs.xdavidhu.me/google/2021/04/05/i-built-a-tv-that-plays-all-of-your-private-youtube-videos/,"In my previous two YouTube writeups, we were limited by having to know the victim’s private video IDs to do anything with them. Let’s be honest, that’s a bit hard to exploit in the real world. Thankfully, I found another bug that solves this problem once and for all. Allow me to present a real, one-...",,,
Luka,Teddy Katz,Stealing arbitrary GitHub Actions secrets,2021-03-17 00:00,https://blog.teddykatz.com/2021/03/17/github-actions-write-access.html,"I’m a big fan of the “try weird stuff and see what happens” approach to security research. Modern software has a huge number of bugs, and engineering teams often have to prioritize which bugs to fix, based in part on the number of users affected by each bug. The result is that glaringly obvious bugs...",,,
Luka,Aleph Research Posts,Exploiting crash handlers: LPE on Ubuntu,2021-02-16 00:00,https://alephsecurity.com/2021/02/16/apport-lpe/,,,,
Luka,Mozilla Attack Defense,Guest Blog Post: Good First Steps to Find Security Bugs in Fenix (Part 2),2021-02-09 15:17,https://blog.mozilla.org/attack-and-defense/2021/02/09/guest-blog-post-good-first-steps-to-find-security-bugs-in-fenix-part-2/,"  This blog post is one of several guest blog posts, where we invite participants of our bug bounty program to write about bugs they’ve reported to us. Continuing with … Read more",,,
Luka,Xdavidhu,The Embedded YouTube Player Told Me What You Were Watching (and more),2021-01-18 11:00,https://bugs.xdavidhu.me/google/2021/01/18/the-embedded-youtube-player-told-me-what-you-were-watching-and-more/,"2019, October 11, 00:16: I finish the cold frozen pizza that I made hours before but forgot to eat, finally write the report, press submit on the Google security bug submission form, and see the classic, Thanks! We received your report. message. That feeling is hard to beat.",,,
Luka,Low Level Adventures,LinkSys EA6100 AC1200 - Part 1 - PCB reversing,2021-01-11 10:54,https://0x434b.dev/linksys-ea6100_pt1/,"It has been a while since I did some hardware hacking, and this time I want to review the basics. The LinkSys EA6100 router intrigued me since I was only able to find encrypted firmware images (or updates). Known tools like binwalk were unable to unpack the system:> file",,,
Luka,Sean Heelan,PhD Thesis: Greybox Automatic Exploit Generation for Heap Overflows in Language Interpreters,2020-11-18 19:19,https://sean.heelan.io/2020/11/18/phd-thesis-greybox-automatic-exploit-generation-for-heap-overflows-in-language-interpreters/,"Over the summer I defended my PhD thesis. You can find it here. To give a super quick summary (prior to a rather verbose one ;)): Pre-2016 exploit generation was primarily focused on single-shot, completely automated exploits for stack-based buffer overflows in things like network daemons and file p...",,,
Luka,Realmode Labs,SD-PWN Part 2 — Citrix SD-WAN Center — Another Network Takeover,2020-11-15 19:34,https://medium.com/realmodelabs/sd-pwn-part-2-citrix-sd-wan-center-another-network-takeover-a9c950a1a27c?source=rss----a97a5137a6a4---4,"SD-PWN Part 2 — Citrix SD-WAN Center — Another Network TakeoverEveryone knows that Citrix takes security seriously. This is the story of how we gained remote code execution in the Citrix SD-WAN platform.To be fair to Citrix, we did the same for Silver Peak and two more leading networking companies t...",,,
Luka,Realmode Labs,Silver Peak Unity Orchestrator RCE,2020-11-08 11:00,https://medium.com/realmodelabs/silver-peak-unity-orchestrator-rce-2928d65ef749?source=rss----a97a5137a6a4---4,"SD-WAN is a big deal. Gartner calls it the “replacement for traditional WAN routers”. But with great power comes great responsibility. Here at Realmode Labs, we researched the top four SD-WAN products on the market and found major remote code execution vulnerabilities. The vulnerabilities require no...",,,
Luka,Aleph Research Posts,Don't Ruck Us Again - The Exploit Returns,2020-10-14 00:00,https://alephsecurity.com/2020/10/14/ruckus-wireless-2/,,,,
Luka,Matteo Malvica,Kernel exploitation: weaponizing CVE-2020-17382 MSI Ambient Link driver,2020-09-24 00:00,https://www.matteomalvica.com/blog/2020/09/24/weaponizing-cve-2020-17382/,"Preamble - Why are drivers still a valuable target? Kernels are, no euphemism intended, complex piece of software and the Windows OS is no exception. Being one of the toughest to scrutinize due to its lack of source code and undocumented APIs, it is now being more documented thanks to the immense ef...",,,
Luka,Secfault Security,Writing an iOS Kernel Exploit from Scratch,2020-07-20 00:00,https://secfault-security.com/blog/chain3.html,"Posted on July 20, 2020 by K³
Introduction
In August 2019, Ian Beer and Samuel Groß of Google Project Zero published a comprehensive article series about several exploit chains of a professional threat actor who targets iOS users. As it describes the full details of all such exploit chains, the seri...",,,
Luka,Kylebot,[0CTF 2020 Quals] - One Line JS,2020-07-03 04:06,http://blog.kylebot.net/2020/07/03/0CTF-2020-Quals-One-Line-JS/,"IntroductionI played 0CTF as a member of Shellphish last weekend. The CTF was pretty awesome and gave me a lot of excitement. I learned about v8 hacking by solving the Chromium RCE challenge and about PHP internals by wasting my time on Baby Bypass. Overall, I’m pretty satisfied with the experience ...",,,
Luka,Matteo Malvica,"Distrusting the patch: a run through my first LPE 0-day, from command injection to path traversal",2020-05-21 00:00,https://www.matteomalvica.com/blog/2020/05/21/lpe-path-traversal/,"Intro - TL;DR On April 29th, exploit-db published a Local Privilege Escalation (LPE) exploit for Druva InSync. Druva had by then implemented a patch on their latest InSync release, fixing the bug. However, the patch introduced an additional bug, paving the way for further exploitation and making it ...",,,
Luka,Matteo Malvica,"The universal antidebugger, x64 revamped",2020-04-10 00:00,https://www.matteomalvica.com/blog/2020/04/10/x64-trap-flag-antidebugger/,"A single step for a debugger a giant leap for the obfuscator. When a debugger hits a breakpoint, it can perform single-stepping into the subsequent instructions by halting itself each time. To do so, it uses a specially crafted flag called Trap Flag (TF) residing at 0x8th bit position inside the EFL...",,,
Luka,Keen Security Lab,Exploiting Wi-Fi Stack on Tesla Model S,2020-01-02 00:00,https://keenlab.tencent.com/en/2020/01/02/exploiting-wifi-stack-on-tesla-model-s/,,,,
Luka,Teddy Katz,Exploiting padding oracles with fixed IVs,2019-11-23 00:00,https://blog.teddykatz.com/2019/11/23/json-padding-oracles.html,"A few weeks ago, I found an interesting account takeover bug in a webserver. This is the type of issue where it’s not too difficult to spot that something is wrong, but it’s surprisingly complicated to create a working exploit, requiring several different attacks to be chained together. In the proce...",,,
Luka,Teddy Katz,How I accidentally took down GitHub Actions,2019-11-12 00:00,https://blog.teddykatz.com/2019/11/12/github-actions-dos.html,"Last December, I was invited to a private bug bounty program to test a beta version of GitHub Actions. GitHub Actions is a workflow automation tool integrated with GitHub. One common use case of GitHub Actions is for CI builds – a project can fairly easily start up a Docker container every time they...",,,
Luka,Teddy Katz,Bypassing GitHub’s OAuth flow,2019-11-05 00:00,https://blog.teddykatz.com/2019/11/05/github-oauth-bypass.html,"For the past few years, security research has been something I’ve done in my spare time. I know there are people that make a living off of bug bounty programs, but I’ve personally just spent a few hours here and there whenever I feel like it.",,,
Luka,Sean Heelan,Gollum: Modular and Greybox Exploit Generation for Heap Overflows in Interpreters,2019-10-30 11:10,https://sean.heelan.io/2019/10/30/gollum-modular-and-greybox-exploit-generation-for-heap-overflows-in-interpreters/,"At the upcoming ACM Conference on Computer and Communications Security (CCS) I’ll be presenting a paper on Automatic Exploit Generation (AEG), with the same title as this blog post. You can find the paper here. In the paper I discuss a system for automatically discovering primitives and constructing...",,,
Luka,Sam Curry,"Cracking my windshield and earning $10,000 on the Tesla Bug Bounty Program",2019-07-14 00:00,https://samcurry.net/cracking-my-windshield-and-earning-10000-on-the-tesla-bug-bounty-program,"One of the more interesting things I've had the opportunity to hack on is the Tesla Model 3. It has a built in web browser, free premium LTE, and over-the-air software updates. It's a network connected computer on wheels that drives really fast.",,,
Luka,Doar E,A journey into IonMonkey: root-causing CVE-2019-9810.,2019-06-17 15:00,https://doar-e.github.io/blog/2019/06/17/a-journey-into-ionmonkey-root-causing-cve-2019-9810/,"A journey into IonMonkey: root-causing CVE-2019-9810.
Introduction
In May, I wanted to play with BigInt and evaluate how I could use them for browser exploitation. The exploit I wrote for the blazefox relied on a Javascript library developed by @5aelo that allows code to manipulate 64-bit integers. ...",,,
Luka,Guido Vranken,Differential fuzzing of cryptographic libraries,2019-05-14 12:44,https://guidovranken.com/2019/05/14/differential-fuzzing-of-cryptographic-libraries/,Cryptofuzz Cryptofuzz is a project that fuzzes cryptographic libraries and compares their output in order to find implementation discrepancies. It’s quite effective and has already found a lot of bugs. It’s been running continually on Google’s OSS-Fuzz for a while and most of the recent bugs were fo...,,,
Luka,Doar E,Circumventing Chrome's hardening of typer bugs,2019-05-09 15:00,https://doar-e.github.io/blog/2019/05/09/circumventing-chromes-hardening-of-typer-bugs/,"Introduction
Some recent Chrome exploits were taking advantage of Bounds-Check-Elimination in order to get a R/W primitive from a TurboFan's typer bug (a bug that incorrectly computes type information during code optimization). Indeed during the simplified lowering phase when visiting a CheckBounds ...",,,
